Gene	disease_1	disease_2	disease_3	disease_4	disease_5	disease_6	disease_7	disease_8	disease_9	disease_10	disease_11	disease_12	disease_13	disease_14	disease_15	disease_16	disease_17	disease_18	disease_19	disease_20	disease_21	disease_22	disease_23	disease_24	disease_25	disease_26	disease_27	disease_28	disease_29	disease_30	disease_31	disease_32	disease_33	disease_34	disease_35	disease_36	disease_37	disease_38	disease_39	disease_40	disease_41	disease_42	disease_43	disease_44	disease_45	disease_46	disease_47	disease_48
49	13.38265911	13.37430892	13.66527955	13.3790112404621	13.5465458229849	13.3758357510082	13.3818360173073	13.4603795321995	13.3832734026212	13.4263238978827	13.3983247407047	13.3749193310088	13.3822190723639	13.4252574837202	13.3905199336722	13.3798089724716	13.3913247930103	13.3794371738304	13.3978340372115	13.4418188843809	13.3831984324746	13.3966217502127	13.4098891142073	13.3743212029441	13.3823153017121	13.3756998906314	13.3975802552637	13.3923725866301	13.4109527177147	13.3851324366184	13.3973579370269	13.452668876687	13.3863269772669	13.4061010141108	13.4031011249957	13.3961850451093	13.3925040856685	13.4052251010352	13.4483395959718	13.3798347800303	13.4005246088413	13.3800219206955	13.387078970155	13.4042031680841	13.3832582755971	13.3853192081926	13.4116491584606	13.3745460758973
50	13.16149219	12.93810186	13.37430892	12.9936047526084	13.0704882085404	13.335523096938	13.3053010289521	13.056828091466	13.3626368774979	13.0410818586986	13.1442269858978	13.1368389761812	13.0227599505908	12.9741345923903	13.3707963846091	13.1860835765699	13.1242509605001	13.3204140779749	13.1761674768408	13.2513958203626	13.3555105173104	13.1217198900649	13.1386429316103	13.0216760985652	13.1818130560637	12.953208560187	13.3732518723693	13.0229228363934	13.1120002555628	13.2299011151034	13.2017742659512	12.9990965713678	13.3488105566029	13.1111193955009	13.143924677266	13.1280778675492	13.0840474055676	13.0893941103863	13.3720541518143	13.2709724834044	13.0003048346529	13.2646955366882	13.2996693126876	13.2860628444769	13.3603335076951	13.1226740244104	13.1138699573506	13.1055334156621
52	12.69237249	12.79829665	12.75065836	12.7768712016204	12.7853305264228	12.7649944266787	12.7319563842512	12.7926429004353	12.7637830446902	12.784809783174	12.7421251901658	12.77655553316	12.7384300342919	12.7967578202996	12.7626740231576	12.7347212725212	12.7812520567266	12.7535250324958	12.7332862440454	12.7890907384537	12.7324464570425	12.7827891890237	12.7577160036683	12.7819352670928	12.7154554564651	12.7957538610072	12.7616587127342	12.7843210960925	12.7841493554225	12.7706383799459	12.7321303011385	12.7931715683838	12.7887010459144	12.7839388716756	12.7478198319215	12.7780980210746	12.7366383696465	12.7919826200214	12.7618962335442	12.7323324232109	12.7889697257956	12.7834186258741	12.7335878665018	12.7767577931792	12.7467728982183	12.7820547531171	12.7745539436182	12.7809294088867
53	13.93621227	13.84343978	13.92068736	13.9099852148517	13.9156764015627	13.8888387880573	13.9199743537101	13.8648831378709	13.8994821697637	13.9141787298592	13.931610278729	13.8468810364085	13.9272225840287	13.8634921328058	13.906568670667	13.9173456487721	13.8622977533051	13.9176142698797	13.9273894140619	13.881947215606	13.9162248419593	13.8763859100571	13.919190299717	13.8435143175937	13.9297454745776	13.8619123013942	13.9112869544266	13.9130751799172	13.8851907239121	13.8643095705196	13.9246996437005	13.863892297782	13.8851556348177	13.885043579789	13.9227610433678	13.8757468346664	13.9273470092786	13.8515147540981	13.9195273135078	13.918960988994	13.8633306306438	13.9095914420008	13.9229095866589	13.8865771932365	13.9100698453231	13.8594001662544	13.9179890718927	13.845545180062
54	14.39460335	14.45898476	14.57414535	14.4225074273611	14.4726521090081	14.4687157041733	14.4171424576278	14.5544348211868	14.5715990603461	14.4491096494073	14.435096416102	14.4593175208722	14.4030895600241	14.4703128480125	14.5740838531511	14.4196612608001	14.4662357392487	14.4189060643447	14.4173332565966	14.4815807156109	14.5128134598695	14.4578815900015	14.4483139578203	14.459001543229	14.4022239816039	14.4287507742909	14.5741438647556	14.4366201546644	14.4655447945174	14.4663205445129	14.4171444852724	14.4829381547672	14.5373384178353	14.4638266296529	14.4475634467487	14.4579540130493	14.4051322112278	14.4698160195425	14.574130443201	14.4186284873296	14.4695543110219	14.4604696274359	14.4174621778409	14.4735623023003	14.5345864039679	14.4580306030764	14.4490330342442	14.4593053689644
65	11.43575836	11.7060368	11.71356952	11.4831578091742	11.708376815261	11.713109268996	11.6475664902589	11.7098531522859	11.7133609275585	11.492424021195	11.5320677772143	11.7073983388899	11.4719565060282	11.7072223375735	11.7134749828751	11.4899220948509	11.7077440106052	11.6601842963251	11.6026087233969	11.7104520540791	11.7099322919535	11.6102032747575	11.5207143250016	11.7062794400412	11.4771222749341	11.5931181270487	11.7135266744016	11.4835390500238	11.6448855799694	11.7087768900646	11.6300667212318	11.7093692631047	11.713209342294	11.6103926599689	11.5288162972818	11.6275244211054	11.4907408437009	11.7072971976502	11.7135022790132	11.5662238065818	11.7075668974889	11.7091522099014	11.6238604021852	11.7118981545055	11.7122388285699	11.6706885349887	11.5032744739976	11.7072421279146
68	11.22608885	11.05971004	10.52943309	11.1960847138173	10.9465964971283	11.0527293222585	11.126847982197	10.9788729468198	10.9883059726708	11.0576445783357	11.0705752234916	11.0529471488063	11.2089127734887	11.0424666542465	10.931813824793	11.157665494533	10.9937720931955	11.0550421233799	11.0817896040627	11.0215377301296	11.0109940186023	11.0570716773058	11.0608132387468	11.0554479730109	11.186919424108	11.080499426027	10.8822764630714	11.1192647687052	10.9956016738082	11.0508896189287	11.0907691140769	11.0156092709503	10.9937481027668	11.0498546557221	11.063205417499	11.054472342752	11.1101992677537	11.0494797091706	10.8011164241568	11.1358464240713	11.0012680903223	11.0480316005557	11.0735384892749	11.0447886322643	11.0088492386704	11.0558108913647	11.0593787778929	11.0529499776801
87	16.41206468	16.42565242	16.38425465	16.417403906488	16.4027982287894	16.4239057250937	16.4156734525004	16.4206334618947	16.4138339157165	16.4040011332169	16.4115793853337	16.4242515528588	16.4136919057702	16.4228816372207	16.4063204567469	16.4158159704175	16.4231280176986	16.4222758191369	16.4144436963156	16.4212210690529	16.4149461568403	16.4155122966604	16.4101784215416	16.4243355220869	16.4132079535533	16.4246523916471	16.4007154990305	16.4051049680161	16.4148464463597	16.4237517469666	16.4153040642582	16.421037171448	16.4183004182625	16.4148736335071	16.4113203942739	16.4237277140334	16.414135189797	16.4231877781307	16.396759998446	16.4157864034882	16.4230391421288	16.4218966081543	16.4202814936654	16.4227024372559	16.414453723779	16.4162544778021	16.4065363433478	16.4242880539752
88	13.27297993	13.36649851	13.30005502	13.2946109160842	13.3146653450915	13.3587531652127	13.3071336041535	13.3569576996081	13.3257036885217	13.307250407419	13.2929822844764	13.3608744987477	13.2815930789445	13.3590556378931	13.3112624302947	13.302503457292	13.3387014708564	13.3446153432118	13.2974169402217	13.3578453787755	13.3222373640104	13.3541464199398	13.3026114999471	13.3653086420425	13.2847357758474	13.3561759651866	13.3049521960623	13.3025770736419	13.3352017974023	13.3532613074787	13.3004618901284	13.3579949214326	13.3317033127857	13.3347553856518	13.2994808120651	13.3555698746645	13.2890154349874	13.35943029454	13.3104459632058	13.3064823758603	13.3441650128321	13.3562858462941	13.3099768676982	13.3582121712808	13.3226285690556	13.3571187306629	13.303515898515	13.3617516790723
89	13.28255242	13.38265911	13.26346171	13.3206104522716	13.3682079268358	13.3523816588029	13.3317791585178	13.3639416876423	13.3179101038733	13.3624239743395	13.3225541538021	13.373930971319	13.3093817659195	13.3803898583313	13.2968021205074	13.3304219590663	13.3712582686474	13.3377182806221	13.3226489299963	13.3594262939303	13.3194831078757	13.3727221236906	13.3547691092428	13.3777190564051	13.3162984742744	13.3729156849469	13.2838770591724	13.3573428764965	13.3706139615001	13.3658166722766	13.3227427324754	13.370366409201	13.322618797782	13.3703301971669	13.3485839512795	13.3734063213518	13.3109536247964	13.3765687337855	13.279731071975	13.3313091337624	13.3717699181984	13.3453117888627	13.3353053438368	13.3586321518245	13.3194042228129	13.3731707068622	13.3596146088725	13.3773783688379
90	12.66502602	12.83418104	12.63599665	12.7579195464363	12.8057231777229	12.7225950545469	12.7223278468387	12.8068435812176	12.7186866853561	12.7972073992181	12.7453311852275	12.8289288234661	12.7574883794644	12.8302555762587	12.7149547091348	12.7286681817092	12.8156838280037	12.7223404239804	12.7289338317563	12.725145414523	12.7219166004946	12.7993402581793	12.748654302305	12.8318324910545	12.7283727854723	12.8236615665087	12.7113911648952	12.7902086285554	12.8029834121483	12.8113022527271	12.7242249209066	12.8295468515192	12.7244159415869	12.7984497020983	12.745544059419	12.8125708996344	12.7470719778148	12.8291350213689	12.7132674284809	12.7273328681456	12.8236977626674	12.7224289327241	12.7270266656478	12.7235914296401	12.721879172518	12.8226768942723	12.7868161559159	12.8294326843496
105	9.862908178	9.926298885	9.816794796	9.89208301711142	9.85676477443885	9.89271063804373	9.8881361459554	9.92332769291775	9.85807773990966	9.89134656650314	9.85779435749468	9.91305826774481	9.88760486092909	9.92441220477982	9.83924441141579	9.89200071755619	9.8661990931002	9.88993942848328	9.88389591847998	9.91895966038188	9.87150021550354	9.89422001456375	9.86109005694587	9.92620083620471	9.88753519384325	9.92537050034618	9.8290028699547	9.89206766075569	9.86304195942282	9.87665004696802	9.88754357940097	9.92348241658789	9.88526434755623	9.88801840912503	9.85811808088558	9.89435951470895	9.88579146894511	9.92209140190032	9.83756930733412	9.8885095285532	9.87141728766111	9.90098044929625	9.88731055245123	9.89387254990842	9.86814524820512	9.90819400255952	9.8685652299689	9.92053038914184
106	14.05925799	14.20299201	14.23157435	14.0870231381151	14.2216805554245	14.2295932359981	14.1534972159262	14.2093059813408	14.230376621473	14.1616529726425	14.1670659598233	14.2207822850105	14.0746192621241	14.2071203962767	14.2308502353741	14.1238644018682	14.2213785119537	14.2043884464424	14.1632836659833	14.2207752498992	14.2218564270825	14.206285118657	14.1664906291078	14.2077088193298	14.095001961887	14.177373948865	14.2311365696686	14.1283844853982	14.2165038390553	14.2268723264078	14.1605556883571	14.2080703749228	14.2293125451883	14.206735164276	14.1670048095894	14.2101288124431	14.1403827425734	14.2166789713059	14.2310491153708	14.1437644265978	14.2152561714523	14.2129364205108	14.1737325834764	14.2289444453091	14.2248976341637	14.2198700464238	14.1627370418178	14.2117808459988
129	14.79444089	14.83115242	14.86360112	14.8073648841516	14.8563199389375	14.8430577960416	14.8299833990932	14.8380269896931	14.8454072686681	14.848764264168	14.8064196887477	14.8381226596193	14.8038892736396	14.836484401341	14.8474880398111	14.8264924798528	14.841645363191	14.8376380652952	14.8244867648474	14.838133051262	14.8429230476984	14.8449967950097	14.8480533962276	14.8325014516974	14.8178729430973	14.8261128013707	14.8493308399787	14.8423747247746	14.8471887754075	14.8424723001462	14.8287012161267	14.8379944681987	14.8442356584356	14.8462439450048	14.8473544621235	14.8436663634836	14.8218637922253	14.8366644058435	14.8516898655152	14.8288833456024	14.8366796448965	14.8380572710906	14.8324140598237	14.8382440996962	14.8439421132427	14.8395124642903	14.8482722125153	14.8347994114724
130	14.51649517	14.55987026	14.4894368	14.543942009943	14.4962655953967	14.5011428103091	14.5140223805554	14.5072448885919	14.490628684252	14.5431819197206	14.4988050128094	14.5063223906176	14.5209160054588	14.5123471211675	14.4895581554433	14.5434650106138	14.4975280243603	14.5022787487635	14.5103118451841	14.5020303298676	14.5121121336756	14.518102910275	14.534405250531	14.5089185880396	14.520839175647	14.5479692391623	14.4894491561861	14.5439298920614	14.4990068323597	14.5008239973142	14.5131176200889	14.5116050246239	14.5010993116275	14.5121192745693	14.5273643923166	14.5068935534877	14.5124426853996	14.510618304552	14.4895483565441	14.5331553500584	14.5022018244229	14.5021589565996	14.5094560646601	14.5016694832245	14.493965361047	14.5158373373849	14.5380224134199	14.5063619403349
131	14.5706171	14.45389294	14.60551747	14.4687030157904	14.4860160573721	14.4712337405181	14.5109176582927	14.4935611552886	14.5799191435663	14.4726214600068	14.4990814940232	14.4616404087607	14.5093974555732	14.462297033557	14.60063769552	14.4782574156328	14.4822515825752	14.4931878013038	14.5074579979585	14.4877427172285	14.5113285110427	14.4682304735595	14.4848938719015	14.4577878898439	14.5151367698751	14.4577675721251	14.6045872451653	14.4695898735389	14.483269325046	14.4773290654712	14.5099064143327	14.4854138459082	14.4882915595916	14.4764722514052	14.4914742240801	14.4649173951009	14.5082997119274	14.461864870924	14.6042323620481	14.4813438373308	14.4739784613347	14.4928767469271	14.4953413971728	14.4712542214314	14.5167801113084	14.4659665329953	14.4817303822617	14.4594043852206
132	14.60551747	14.67824238	14.56695242	14.6177271420285	14.5950904877177	14.5782837572553	14.5819367660667	14.6395980657682	14.5729606093482	14.6111769523885	14.6035768972745	14.6558761928574	14.616089391057	14.6493687255003	14.5701381286618	14.6073707639782	14.6445633241576	14.5811193890714	14.596492713843	14.6109166382186	14.5809135730454	14.6444696751107	14.6110723671751	14.6741152441014	14.6071221713865	14.6572290750084	14.5686415711052	14.6158317654533	14.6352796811443	14.6297329757958	14.591727631641	14.644168556344	14.6065900266105	14.6360436661481	14.6109692211706	14.646574470558	14.6078351105807	14.6494482948846	14.5677862262521	14.5972410508061	14.6481413611444	14.610192600761	14.5893177198313	14.5965356192197	14.5734304406218	14.6505672333955	14.6111620843887	14.6674223772727
133	13.9974171	13.96952788	13.99478104	13.9698770998247	13.976134645987	13.9899670641322	13.9900898287347	13.9761508092999	13.9938237021502	13.974568350971	13.9811376152856	13.978277612768	13.9703309147101	13.9712605797506	13.9945906577082	13.9850304818709	13.9766384035427	13.9900372749019	13.9817034664775	13.9873160039	13.9901195451896	13.977086791989	13.9801680018338	13.97605546347	13.9852345934051	13.9696194668829	13.9947431793669	13.9733941074099	13.9763584715483	13.9823442192719	13.9822335513672	13.9721989160249	13.9873677961545	13.9759738342157	13.9809945018104	13.9779751827821	13.9782653250358	13.9771256768392	13.9946509420085	13.9896191072535	13.9760499687076	13.9873718489872	13.9891065176351	13.9896994798142	13.9923592967284	13.9771372390586	13.9796611389979	13.9765820998178
134	14.09313569	14.13102342	14.28199294	14.1063742285116	14.1834460605536	14.2019447125456	14.1017714040746	14.1629968846007	14.2431285074496	14.1343834341232	14.1826762352475	14.2014685576453	14.0941863770724	14.1421258825502	14.2631237636859	14.1047014843633	14.1835996882517	14.2012721640062	14.1663901036288	14.1647623597163	14.1080850308402	14.1948994654959	14.144823845311	14.1445910854099	14.094053618411	14.1258030281521	14.2728317149053	14.1165532469442	14.1835436918767	14.2018215468093	14.1533823681115	14.1620508181137	14.1682625347767	14.1787803469187	14.1530071460551	14.1961646662934	14.1622302155322	14.1864375074962	14.2810810796638	14.1035955747696	14.1765919994622	14.1773779533927	14.1936037411943	14.1983785823101	14.1133936238077	14.1954042496273	14.1416275483134	14.1900206911604
135	14.177971	14.30992379	14.37361413	14.2869910716902	14.326627308249	14.3609482640256	14.2563488123776	14.3276973472631	14.3626486603615	14.3086605497128	14.2967523467305	14.3491401747356	14.2246694505962	14.3145851081543	14.3641207779754	14.2702386798795	14.3311516437978	14.3367418476278	14.2641603697605	14.3365222766524	14.3230583490433	14.3414290364463	14.2983431937107	14.3255102726146	14.2174936092194	14.3035241384661	14.3653952633545	14.2988379653042	14.3296019621034	14.3540527269542	14.2578590869049	14.3242173053414	14.352918151012	14.3268672183203	14.2969648720056	14.3444938146939	14.2508676048259	14.3158113146104	14.3732922154918	14.2692699139485	14.3307858016933	14.3366285942867	14.2721378606436	14.3485914936156	14.361324591932	14.3478326569035	14.2990639602946	14.3285185187564
136	14.21655688	14.31325613	14.36337323	14.2228869620078	14.3238703077674	14.3390407405182	14.2416100790787	14.3314608439302	14.3412858297569	14.3209091792251	14.3020456315724	14.337946984692	14.217851653075	14.3171116617418	14.3433237710301	14.2410610622488	14.3267331267284	14.3349078352134	14.2770405620065	14.333775799	14.2552370950609	14.3325732334985	14.3037093131421	14.3338788726716	14.221569035508	14.2804301115073	14.3451736772886	14.3180348796761	14.3256402497027	14.338518664597	14.2623812819336	14.3270785002306	14.3348025212314	14.3248962443372	14.3021923609372	14.3370615952595	14.229318058197	14.3279739973845	14.3459918672473	14.2415826048011	14.3251792911098	14.3340359412646	14.3197090147064	14.3347296377551	14.2882352490745	14.3360347075638	14.312227090579	14.3360626343583
137	13.65857993	13.98155204	13.82848513	13.6603088928456	13.9388368733047	13.9610027610604	13.7948626932418	13.9526896569724	13.8801207182343	13.6888885348574	13.7176536574603	13.9771535917537	13.659359063749	13.9734976440352	13.8486049733066	13.6741154032016	13.9690770340201	13.8304239648608	13.7936807562139	13.9543604819369	13.8354850213153	13.7933923430269	13.7047355084152	13.9783278081893	13.6655807811221	13.9209782506804	13.8363248411087	13.6632414382084	13.8240497477674	13.9673487849733	13.7948445998267	13.9568717896485	13.9189879520491	13.7904643744096	13.711852236863	13.9280964092183	13.7250481331871	13.9749820148702	13.8466608637147	13.6980840000927	13.9731953552239	13.8988339676367	13.8145509027971	13.9603304936495	13.8551408248112	13.8555432299465	13.6895998988123	13.9772480945292
239	7.848711896	7.766921933	7.813247212	7.80550998556625	7.77592278976086	7.78761537308065	7.84837309082817	7.78365545214383	7.81205153131479	7.79883766669231	7.78084555210334	7.76761970246491	7.84847232376269	7.77017320341153	7.81319143557656	7.81517620429532	7.77536124796459	7.84632437973729	7.80151720340452	7.78697963391133	7.83799917285911	7.77125646113391	7.7831915777093	7.76717100743143	7.84852592689329	7.78086062760215	7.8132446101269	7.80400528605203	7.77560720370645	7.77577444916709	7.81586081172373	7.77233768945717	7.79414049953706	7.77809614985323	7.78115145478736	7.76995829083085	7.80942073239974	7.76765825246624	7.81323782912331	7.84526211834084	7.77208812591667	7.83308716904794	7.80837723961509	7.78758560795556	7.81913393145914	7.77087133205768	7.78719552405718	7.76755051332263
240	7.933356506	7.881148327	7.919985874	7.90444220126301	7.90760925268118	7.90400074083692	7.91912161825294	7.89416311476361	7.91355348255805	7.90487484860258	7.92317561714445	7.88464726544469	7.91933568658246	7.8900156051463	7.91739749020361	7.90644753994198	7.89372681412752	7.91680645716379	7.92007026082964	7.90136555937232	7.91707908690053	7.90069885433337	7.91341933649285	7.88372235859115	7.92030809424519	7.88895429965129	7.9189443125935	7.90450130473047	7.90343133987874	7.89529985745668	7.91934360221554	7.89112658866878	7.90583639424268	7.90257333152476	7.91797446879186	7.88889033082238	7.91977303903976	7.88712274656796	7.91925886367506	7.91781467240125	7.89240373583026	7.90395777437078	7.91690725779665	7.90272825172746	7.9156970767292	7.89812421711536	7.90912640330239	7.88375055246204
241	8.164482156	7.903645725	8.180901859	8.13391034272132	8.00379559837762	8.16796834278511	8.16792765387674	8.12767149782394	8.17015920486767	8.05962073561047	8.02684618741841	8.05948503678701	8.13426716058154	7.98456784007804	8.17197894771359	8.15333268177637	8.01178428378903	8.16795164324069	8.02766575216368	8.1589593725687	8.16809780569884	8.05956256616748	8.04506932921966	7.92319486535239	8.15346281247874	8.08970187529974	8.17349043675328	8.09149435249269	8.01179540542804	8.10386727112475	8.0284805559266	8.01656083088748	8.15981334000235	8.0391148853292	8.03697852837892	8.0595528405551	8.04477058555925	8.00966679180207	8.1747170417472	8.16501544960708	7.98745840406999	8.1596340080419	8.07598615132246	8.16439091353115	8.16952646367629	8.05949442649757	8.0540712578464	7.99864938082347
